timestamp,place_id,email,subject,status,error
2026-05-14T10:11:39.151626,ChIJjUY7y67wJA0R-Zzfxdj7uUA,ajax-loader@2x.gif,Ideia rápida para o site do GuimaBombas - Automedidoras Pump Import,sent,
2026-05-14T10:11:39.919678,ChIJkwkPPt_EJA0R4zNhj9TMPZk,lasa.geral@lasanet.pt,Ideia rápida para o site do LASA - Armando Silva Antunes Sa,sent,
2026-05-14T10:11:40.627955,ChIJz6Sj53bwJA0Rj9-cnj1JMXs,geral.online@agriloja.pt,Ideia rápida para o site do Agriloja de Guimarães,sent,
2026-05-14T10:11:41.339938,ChIJ9S8bjV2tGg0Rbc3DH76m8jk,info@cafe.de,Ideia rápida para o site do Café Local De Encontro - Faro,sent,
2026-05-14T10:11:42.085942,ChIJ8f7FrUD3Ig0RUlDs5Tqy9Do,info@cafe.de,Ideia rápida para o site do Restaurante Aeroclube - Cernache,sent,
2026-05-14T10:11:42.706031,ChIJf9rtWTFTBQ0RZ5OUM_RRqOA,florivalc@gmail.com,Ideia rápida para o site do Café Pastelaria O Ponei,sent,
2026-05-14T10:11:43.315390,ChIJaW_uFjT5Ig0R2ZVlD47Sv_o,massas.do.oriente@gmail.com,Ideia rápida para o site do Noodles Massas do Oriente,sent,
2026-05-14T10:11:44.044564,ChIJc4_EmAD5Ig0RqlzPiaPqcT0,geral@leoscar.pt,Ideia rápida para o site do Leoscar,sent,
2026-05-14T10:11:44.777393,ChIJ08CU5-GYIw0RRC1xiNP6GkI,geral@stelectronica.pt,Ideia rápida para o site do ST Electrónica,sent,
2026-05-14T10:11:45.500759,ChIJk6dAUFaYIw0Rq_Byj-j37v4,geral@climacom.pt,Ideia rápida para o site do CLIMACOM,sent,
2026-05-14T10:11:46.158982,ChIJjRYbz5L3Ig0RGEukS0tW3Yw,coimbra@allhouse.pt,"Ideia rápida para o site do ALL HOUSE CERNACHE, LDA.",sent,
2026-05-14T10:11:46.803904,ChIJE_y4Oe3-JA0R_BAEnQzheJc,alexandrefabiao@century21.pt,Ideia rápida para o site do CENTURY 21 NOPI,sent,
2026-05-14T10:11:47.426284,ChIJTWwEisZSBQ0R-bLg1YzT9Ro,tavira@clinicasdentalfusion.com,Ideia rápida para o site do Dental Fusion Clinics - Faro,sent,
2026-05-14T10:11:48.044661,ChIJiSm31ueYIw0RGOPLOn4ko9w,logo_peq@2x.png,"Ideia rápida para o site do Civilcasa - Construções, S.A",sent,
2026-05-14T10:11:48.759287,ChIJo1ro9QdDGQ0R_1Ql-ExIkqE,geral@socorrosmutuos.pt,Ideia rápida para o site do Associação de Socorros Mútuos Setubalense,sent,
2026-05-14T10:11:49.428849,ChIJv6s8yNpDGQ0RnF897vcEEfE,setubal@oralmed.pt,Ideia rápida para o site do Clínica Dentária OralMED Setúbal,sent,
2026-05-14T10:11:50.115313,ChIJKcjXBxY1GQ0R38Rd-kDeK7Q,geral@moveisilda.pt,Ideia rápida para o site do Móveis Ilda,sent,
2026-05-14T10:11:50.768833,ChIJEWxdXwozGQ0RsYYYbf9Kf_g,Loja@arboretto.com,Ideia rápida para o site do Arboretto - Av. 5 de Outubro,sent,
2026-05-14T10:11:51.499226,ChIJ-acAms41GQ0RFbLI46JX-bI,geral@vipmudancas.pt,Ideia rápida para o site do VIP Mudanças,sent,
2026-05-14T10:11:52.107286,ChIJbdyuHZcyGQ0Rdw3HzLH5VEI,lasenia.angola@lasenia.pt,Ideia rápida para o site do La Sénia - Lisboa,sent,
2026-05-14T10:11:52.849848,ChIJ0xZN5njMHg0R65XmQhDEMGs,geral@lindauto.pt,Ideia rápida para o site do Lindauto,sent,
2026-05-14T10:11:53.636237,ChIJ3Rv215gzGQ0Rv8n3lsPXWXg,info@lineacasainteriores.com,Ideia rápida para o site do Lineacasa,sent,
2026-05-14T10:11:54.372996,ChIJ0SGSajlkJA0RQEgYv68GuEI,dpo@nutricionista.com,Ideia rápida para o site do Laser Clinic,sent,
2026-05-14T10:11:55.107159,ChIJe1OJAHnMHg0Rwl7jD2885OA,geral@derbipor.pt,Ideia rápida para o site do Derbipor - Sociedade Tecnica De Isolamentos Lda,sent,
2026-05-14T10:11:55.816125,ChIJ0a4olZ8zGQ0R1p0MFBsCHPc,campodeourique@companhiadocampo.com,Ideia rápida para o site do Companhia do Campo,sent,
2026-05-14T10:11:56.503123,ChIJy7UGTtD-Ig0RU5d1Ko4yPhs,apoio.cliente@espacocasa.pt,Ideia rápida para o site do Espaço Casa - Eiras,sent,
2026-05-14T10:11:57.196793,ChIJi3S5UFRNBQ0RMjKlRRRdl98,info@nails.com,Ideia rápida para o site do snack bar ritual,sent,
2026-05-14T10:11:57.863637,ChIJh9XOwv42Iw0Rbm-0k1ejYXc,geral@lojarevive.pt,Ideia rápida para o site do REVIVE - Reparações de Electrodomésticos Lda,sent,
2026-05-14T10:11:58.579659,ChIJjyEc6CcyGQ0R2pjQ8xQpFcA,geral@olivais-conta.pt,Ideia rápida para o site do Olivais Conta - Gabinete De Contabilidade E Consultoria Fiscal Lda,sent,
2026-05-14T10:11:59.274691,ChIJMQUBm0w2Iw0RGu2kvKFYf7U,loja@viseventos.com,"Ideia rápida para o site do Viseventos, Unipessoal, Lda.",sent,
2026-05-14T10:11:59.878328,ChIJTwxtzJE1GQ0R0NnyCyfHdGo,hugo.duarte.pcerta@gmail.com,"Ideia rápida para o site do Procura Certa, Lda",sent,
2026-05-14T10:12:00.620579,ChIJFWWOuSXyJA0RdMPlniTESpg,geral@wepickup.pt,Ideia rápida para o site do WePickUp,sent,
2026-05-14T10:12:01.318129,ChIJVWgbrHHwJA0RaHsOnYl9vpM,comercial@ribeiral.pt,Ideia rápida para o site do Transportes Ribeiral,sent,
2026-05-14T10:12:02.024025,ChIJfTwDHSLwJA0R73wS0QrpfsQ,mcfrio@sapo.pt,"Ideia rápida para o site do Mais Conforto Frio, Lda.",sent,
2026-05-14T10:12:02.757796,ChIJq6qqqt80GQ0R3PbA_zC2aTg,geral@carloscanaes.pt,Ideia rápida para o site do Carlos Canaes Advogados,sent,
2026-05-14T10:12:03.339629,ChIJFTWdk2_xJA0R5fU2zuW90Jw,geral@oficinaservice.pt,Ideia rápida para o site do Oficina Service,sent,
2026-05-14T10:12:03.961348,ChIJjy16yQlzIg0Rs2Mita_nJd8,geral@pavilaje.pt,Ideia rápida para o site do Pavilaje,sent,
2026-05-14T10:12:04.639753,ChIJQat_qs8zGQ0RSA_c-x342rM,geral@gb-clinic.com,Ideia rápida para o site do GB Clinic,sent,
2026-05-14T10:12:05.301671,ChIJbz4Glxc1GQ0RL2fTWGAiyr8,geral@nowclinic.pt,Ideia rápida para o site do NowClinic - Clínica Médica / Fisioterapia/ Estética,sent,
2026-05-14T10:12:05.994689,ChIJ711jHSlxIg0R7QMpUatVsq0,fotobrinde@gmail.com,Ideia rápida para o site do FOTOBRINDE,sent,
2026-05-14T10:12:06.587140,ChIJw8CRuT9zIg0Ra4DuXPwMYys,team@latofonts.com,Ideia rápida para o site do DECARPE - Carpintaria e Mobiliario,sent,
2026-05-14T10:12:07.236139,ChIJHXyM5zU3Iw0RDCcDxvFgs04,geral@limpavis.pt,Ideia rápida para o site do Limpavis,sent,
2026-05-14T10:12:07.832259,ChIJs4HCVxA2Iw0R47iax-sdZgM,geral@cardosoirmao.com,"Ideia rápida para o site do Transportes Cardoso & Irmão, SA",sent,
2026-05-14T10:12:08.473281,ChIJJ9gzEQ_5Ig0RhYtYS0xy3Ac,migueltavares@cadimadente.com,Ideia rápida para o site do Cadimadente - Comércio de Material Dentário,sent,
2026-05-14T10:12:09.150129,ChIJkwuGiVgtGQ0RD383LJDqnRk,ajax-loader@2x.gif,"Ideia rápida para o site do Confrasilvas - Construções, SA",sent,
2026-05-14T10:12:09.775359,ChIJi5WPNSf5Ig0RyM4asqymn80,geral@sushihomu.pt,Ideia rápida para o site do SushiHomu,sent,
2026-05-14T10:12:10.461719,ChIJAY9bLg01GQ0RRgHcfVDp5oE,hello@landingpad.pt,Ideia rápida para o site do LandingPad,sent,
2026-05-14T10:12:11.193275,ChIJZ7eJMq75Ig0RTt4CDkDQ--k,geral@ecoplug.pt,"Ideia rápida para o site do Eco Plug, Lda",sent,
2026-05-14T10:12:11.878052,ChIJ117bkHgzGQ0RM_qH1qqdNBM,geral@chavesdarotunda.pt,Ideia rápida para o site do Chaves Da Rotunda Lda.,sent,
2026-05-14T10:12:12.610887,ChIJ1bLf0qiyGg0RWcsaRuK9k9A,info@farocentraltaxis.com,Ideia rápida para o site do Faro Central Táxis,sent,
2026-05-14T10:12:13.360388,ChIJk-faomO_KEwR6_iZI59Zzp0,geral@pestzero.pt,Ideia rápida para o site do Pestzero - Controlo de Pragas,sent,
2026-05-14T10:12:14.061165,ChIJafiXsVUzGQ0RFfQkC1Dz9oU,eletricahelbert@gmail.com,Ideia rápida para o site do HS ELETRICA / Eletricista especializado/ Eletricista Lisboa,sent,
2026-05-14T10:12:14.735423,ChIJMR1les1TBQ0RYtk9-QKdDrE,info@mishasplace.net,Ideia rápida para o site do Grand House of Faro by Misha’s Place,sent,
2026-05-14T10:12:15.552977,ChIJtVG51p9TBQ0Rei7DETooYM4,GERAL@FISIOHEALTH.PT,Ideia rápida para o site do FisioHealth,sent,
2026-05-14T10:12:16.306651,ChIJtyX2xcNSBQ0RFvC46pI-oa0,geral@crmalgarve.pt,Ideia rápida para o site do Clinic Magnetic Resonance Of Algarve Lda,sent,
2026-05-14T10:12:16.982249,ChIJZTcgEYV1Ig0RJG1BOaXkkNE,imparesjardim@gmail.com,Ideia rápida para o site do IMPARES Jardins,sent,
2026-05-14T10:12:17.657202,ChIJFeuPWhb_Ig0RF6yhXW8_cZA,contacto@eleganceshop.pt,Ideia rápida para o site do Elegance Beauty,sent,
2026-05-14T10:12:18.378264,ChIJ66tvUNpSBQ0RRUvBQNF_gL8,mamywolf@gmail.com,Ideia rápida para o site do Everlight,sent,
2026-05-14T10:12:19.023844,ChIJsdla55D5Ig0RbPamTojyPLM,sanitop@sanitop.pt,Ideia rápida para o site do Sanitop - Coimbra,sent,
2026-05-14T10:12:19.650185,ChIJpdELYZJlJA0Rl9fXrXYpd1w,info@expanding.pt,Ideia rápida para o site do Expanding - Organização de Eventos,sent,
2026-05-14T10:12:20.273891,ChIJpSDX-DRvJA0Rpp8uJhAmGKs,geral@virgulasdcharme.pt,Ideia rápida para o site do Vírgulas d'Charme,sent,
2026-05-14T10:12:20.926000,ChIJr3if2TpvJA0RGsER5WPYM9o,expoforma@expoforma.pt,Ideia rápida para o site do Expoforma - Design de Espaços e Construção SA,sent,
2026-05-14T10:12:21.626835,ChIJyZTwX12uw4gRR073fJK357Y,info@bhweddingphoto.com,Ideia rápida para o site do BH Wedding Photo,sent,
2026-05-14T10:12:22.315651,ChIJwf2TmcpjJA0RVo1jjT40oFw,geral@autopaintart.pt,Ideia rápida para o site do AUTO PAINTART,sent,
2026-05-14T10:12:22.969471,ChIJW9vpSahlJA0RPkzpIQ_dqOI,comercial@startilusion.pt,Ideia rápida para o site do Startilusion,sent,
2026-05-14T10:12:23.630149,ChIJ6bdiO2P1JA0RPaC1q7WxZp8,info@eletrofernandes.com,Ideia rápida para o site do Eletro Fernandes,sent,
2026-05-14T10:12:24.253250,ChIJ0XRyCepBGQ0RJuZa5kqszVw,geral@fsp.pt,Ideia rápida para o site do FSP Transportes,sent,
2026-05-14T10:12:25.051261,ChIJ22Wy6qn_JA0RMG1rZu3NtlM,oiobaSS25_@11artfactory-075-1-scaled.jpg,Ideia rápida para o site do 11 Art Factory - Estúdio Criativo,sent,
2026-05-14T10:12:25.905112,ChIJYXGKnxb-JA0RJfPrhLmhSv4,geral@phdistribuicao.pt,"Ideia rápida para o site do PH Distribuição de Plásticos e Utilidades, Lda.",sent,
2026-05-14T10:12:26.663027,ChIJF3irBkz_JA0Rbp_BFh21bbQ,geral@cniacc.pt,"Ideia rápida para o site do SOFASZONE, Braga",sent,
2026-05-14T10:12:27.461235,ChIJ69RilANFGQ0RtCxyt3T3O5Q,cropped-favicon@2x-192x192.png,Ideia rápida para o site do A+CONTROLO PRAGAS UNIP LDA,sent,
2026-05-14T10:12:28.326179,ChIJj60gUpj-JA0RdNFAN57jQCE,nuguelmusic@gmail.com,Ideia rápida para o site do Nuguelmusic - Academia de música e artes do espetáculo,sent,
2026-05-14T10:12:28.982202,ChIJwTbv1bJDGQ0RxZAmZRJsjB4,servicos@arrabiserve.pt,Ideia rápida para o site do Arrabiserve-serviços De Limpeza E Conservação Lda,sent,
2026-05-14T10:12:29.679583,ChIJFz5N-nEzGQ0RqC890K5kIu8,email@exemple.com,Ideia rápida para o site do Lennure Lux Spa,sent,
2026-05-14T10:12:30.417803,ChIJH6PWguj5Ig0RzrVQSbsOHZ8,geral@villasproperty.pt,Ideia rápida para o site do VPI Villas Property LDA,sent,
2026-05-14T10:12:31.255942,ChIJb6itFvbFHg0RyBCq3qHO17M,your.email@example.com,Ideia rápida para o site do FOTÓGRAFO LISBOA | AGÊNCIA DE FOTOS,sent,
2026-05-14T10:12:31.948529,ChIJ3cDnCaQzGQ0ROE0glHBQA5M,team@zenkophotostudio.com,Ideia rápida para o site do Zenko Studio,sent,
2026-05-14T10:12:32.676564,ChIJG4UwI9dlJA0RE2zBWjqIGEI,geral@simplifik.pt,Ideia rápida para o site do SIMPLIFIK,sent,
2026-05-14T10:12:33.462450,ChIJI8O8fKdlJA0RtmiAj3UWFVw,geral@simplifik.pt,Ideia rápida para o site do SIMPLIFIK,sent,
2026-05-14T10:12:34.118363,ChIJS3fccltlJA0REYz_rn643do,contacto@filomeno.pt,Ideia rápida para o site do Advogada - Ana Paula Filomeno,sent,
2026-05-14T10:12:34.756736,ChIJqStFc9RkJA0Re1hj6bKb8wo,quiosquedovintage@gmail.com,Ideia rápida para o site do Quiosque Do Vintage,sent,
2026-05-14T10:12:35.422985,ChIJVRsa2oNlJA0RXEkFk55U3kk,hello@youremailhere.com,"Ideia rápida para o site do JBrandão Mudanças e transportes Logística, porto, vila nova de gaia ,maia ,trofa, Viana do castelo ….",sent,
2026-05-14T10:12:36.114942,ChIJL7jVpLh7JA0RIZZj6HEn5bY,geral@centromedicodevaladares.pt,Ideia rápida para o site do Clinica Dentária Sorriso Perfeito - Centro Médico de Valadares,sent,
2026-05-14T10:12:36.711001,ChIJV5ESznUzGQ0RganoWo0d1dg,geral@cimpas.pt,"Ideia rápida para o site do CIMPAS - Centro de Informação, Mediação, Provedoria e Arbitragem de Seguros",sent,
2026-05-14T10:12:37.358255,ChIJ1-Woj2TNHg0RqXj89mwc2wA,info@garagept.com,Ideia rápida para o site do GaragePT,sent,
2026-05-14T10:12:38.083143,ChIJS01Z3dlkJA0R31Gm6Vd4kY0,reabipelvi@gmail.com,Ideia rápida para o site do Reabi&Pelvi,sent,
2026-05-14T10:12:38.687823,ChIJzRwr5LY1GQ0RnHmXYYRsmXs,ricardo.alves@evolutionsbc.pt,Ideia rápida para o site do EV Feijó-Almada,sent,
2026-05-14T10:12:39.388791,ChIJYY3fHAszGQ0RwyDOAHXJgLU,inspiration@clintlewisdesigns.com,Ideia rápida para o site do Clint Lewis Designs,sent,
2026-05-14T10:12:40.126057,ChIJ09iFmYdlJA0RiBMiPKnmlDM,header_logo@2x.png,Ideia rápida para o site do Health and Training - Saúde Global,sent,
2026-05-14T10:12:40.750393,ChIJ0UQMHw8uGQ0RnVRwg5EUFag,info@cozitracos.com,Ideia rápida para o site do Cozitraços - Mobiliário E Equipamento Para O Lar Lda,sent,
2026-05-14T10:12:41.391463,ChIJrcOnrjp7JA0Rd4Mw6ZXBVuk,geral@maisphysio.com,Ideia rápida para o site do MaisPhysio,sent,
2026-05-14T10:12:42.024128,ChIJQTF8Lp40GQ0RoKZ89v-YhtM,geral@decorpita.pt,Ideia rápida para o site do Decorpita - Materiais de Construção e Decoração Lda,sent,
2026-05-14T10:12:42.646619,ChIJwa__7tzvJA0R-xx_Dr-lzqw,bgm@bgm.pt,Ideia rápida para o site do BGM - Construções lda,sent,
2026-05-14T10:12:43.278998,ChIJA3Ly6lHsJA0RptQXy2ws2MQ,geral@erfer.pt,Ideia rápida para o site do Serralharia Costa Fernandes Lda.,sent,
2026-05-14T10:12:43.898991,ChIJTSRqBJPvJA0RoQzaNaJOvOI,geral@sublimar.pt,Ideia rápida para o site do SUBLIMAR - Construção Eng. Lda,sent,
2026-05-14T10:12:44.568180,ChIJ1YH4PKHvJA0RT4Di2UpwN9A,geral@fjpoficina.pt,Ideia rápida para o site do FJP Oficina,sent,
2026-05-14T10:12:45.181765,ChIJO4YRLwz5Ig0R622yaDqq7xI,geral@orisclinic.com,Ideia rápida para o site do Orisclinic - Centro Integrado de Medicina Dentária de Coimbra,sent,
2026-05-14T10:12:45.802871,ChIJuTeT1tLxJA0R4Dv_J0bXbLE,geral@guaybidoor.pt,"Ideia rápida para o site do Guaybito, Lda | Guaybidoor - Portas e Automatismos",sent,
2026-05-14T10:12:46.470156,ChIJL5eGwj_pJA0Rcm_T83_bRH0,carchavesfafe@gmail.com,Ideia rápida para o site do Carchaves,sent,
2026-05-14T12:00:43.223971,ChIJnSEFxubvJA0Riu-Nd84KPso,PitadaCostaConceicaoTelesCurado-Advogados-Home-Equipa-PitadaCosta-Normal@1x.png,Ideia rápida para o site do Pita da Costa & Conceição Teles Curado - Advogados,error,"HTTP 400: {""code"":""invalid_parameter"",""message"":""email is not valid in to""}
"
2026-05-14T12:00:43.751772,ChIJyxwuw5j5JA0RtIg4A2MJ6bI,rfmedicinaestetica@gmail.com,Ideia rápida para o site do RFMed - Dra Rita Dias Ferreira,sent,
2026-05-14T12:00:44.533778,ChIJQ5cqzL3_JA0ROQ96kgt0lOU,geral@docelimiana.pt,Ideia rápida para o site do Doce Limiana,sent,
2026-05-14T12:00:45.365306,ChIJeZCNIf82Iw0Re_5wGTCrj04,logo@2x.png,Ideia rápida para o site do IROV-Instituto de Reabilitação Oral de Viseu,sent,
2026-05-14T12:00:46.280625,ChIJMTXxMghzIg0RitIExYT4kDQ,pombal@gasparcosta.pt,Ideia rápida para o site do Seguros Gaspar e Costa,sent,
2026-05-14T12:00:47.185584,ChIJMXNUElI2Iw0R78eH83pMdMk,geral@cliniviseu.com,Ideia rápida para o site do Cliniviseu - Clínica Médica Dentária,sent,
2026-05-14T12:00:47.996371,ChIJ9w3rdqD_JA0RU-D1X_ZibBM,order@bayfoods.pt,Ideia rápida para o site do BayFoods,sent,
2026-05-14T12:00:48.761174,ChIJnYP47G5zIg0RJcD4QNcW9Vw,credimedia@credimedia.pt,"Ideia rápida para o site do CREDIMÉDIA - Corretores de Seguros, Leiria",sent,
2026-05-14T12:00:49.434369,ChIJL9YwF0J6JA0RdG7fUW9d7cs,sinistros@mcostaseguros.pt,"Ideia rápida para o site do M.Costa - Mediação de Seguros, SA",sent,
2026-05-14T12:00:50.367711,ChIJOYEiLAL_JA0RmoI8_e6XqTM,geral@clinibraga.pt,Ideia rápida para o site do Clinibraga,sent,
2026-05-14T12:00:51.075303,ChIJu3XN4ARtmiwRp0fb-uux3_4,geral@imobiliare.pt,Ideia rápida para o site do Imobiliare Realty Advisory,sent,
2026-05-14T12:00:51.734667,ChIJK5tpOQBJIw0RjFAccCEXpHE,geral@revestmais.pt,Ideia rápida para o site do Revestmais,sent,
2026-05-14T12:00:52.496077,ChIJkUFys3pzIg0RONoK0hyvwXY,jca.leiria@gmail.com,Ideia rápida para o site do JCA - Imobiliária,sent,
2026-05-14T12:00:53.282973,ChIJA-mfh3tzIg0RIKUarweYf_U,geral@i2v.pt,Ideia rápida para o site do Imóveis i2v Leiria,sent,
2026-05-14T12:00:54.169543,ChIJi1BFTjpvJA0RX4ucSs1BLSc,artur@mediacaoseguros.com,Ideia rápida para o site do AN Seguros lda,sent,
2026-05-14T12:00:54.941821,ChIJsRkgVU5vJA0ReD6qcVPXnyE,contact@apinvest.pt,Ideia rápida para o site do AP Invest,sent,
2026-05-14T12:00:55.698007,ChIJ_d83WL82Iw0RLS5SFfcDEwE,info@expertmedia.pt,Ideia rápida para o site do Visotela-sociedade Técnica De Electromecânica Lda,sent,
2026-05-14T12:00:56.399877,ChIJh8pKvMI3Iw0RD1Aki-hQQCs,info@scoretek.pt,"Ideia rápida para o site do Score Tek, lda",sent,
2026-05-14T12:00:57.177562,ChIJA8qE3xWfGA0Ry1y5rGlvl1c,geral@bravosbarbershop.pt,Ideia rápida para o site do Bravo’s Barber Shop,sent,
2026-05-14T12:00:57.849975,ChIJNaom1I1YIg0RUC-QBLeX8qA,credimedia@credimedia.pt,"Ideia rápida para o site do CREDIMÉDIA - Corretores de Seguros, Condeixa",sent,
2026-05-14T12:00:58.698652,ChIJ93osmUVjJA0RWDFv9zqLdr8,geral@otrauto.pt,Ideia rápida para o site do OTR Auto Rio Tinto,sent,
2026-05-14T12:00:59.339063,ChIJjVDU5UH-JA0RR9Dz9PlhnVM,geral@dinamicapolis.com,"Ideia rápida para o site do Dinâmicapolis - Unipessoal, Lda.",sent,
2026-05-14T12:01:00.056613,ChIJQ6JDRFRzIg0RsLhO9tN8CmM,geralclinicasa@hotmail.com,Ideia rápida para o site do Clinicasa Remodelações,sent,
2026-05-14T12:01:00.773365,ChIJ3_E27nh7JA0RAO45K-rEB_0,geral@peixotoefilhos.pt,Ideia rápida para o site do Adriano Ferreira Peixoto & Filhos Lda,sent,
2026-05-14T12:01:01.520826,ChIJbXOB5J_wJA0R0WbsKV7k2WI,geral@serralhariagranjas.com,"Ideia rápida para o site do Serralharia Das Granjas, Lda.",sent,
2026-05-14T12:01:02.165752,ChIJYT9ajJP_JA0RTbLiaNYrlxQ,geral@alprometal.com,"Ideia rápida para o site do Alprometal, Lda.",sent,
2026-05-14T12:01:03.010371,ChIJJeE8hyf_JA0REt0e6RTSitI,geral@mabreu.pt,"Ideia rápida para o site do mAbreu - Instalações Técnicas, Lda.",sent,
2026-05-14T12:01:03.776596,ChIJqWXUmox2Ig0Rt3cbsxNQRk8,geral@arturcampones.pt,Ideia rápida para o site do Artur Camponês,sent,
2026-05-14T12:01:04.733973,ChIJxSJorOnvJA0Rh_EiUso_YZk,info@clinicapedral.com,Ideia rápida para o site do Clinica Dentária Pedral,sent,
2026-05-14T12:01:05.636956,ChIJh7XQ-0hvJA0R-39iZ9DQlNo,info@koibox.cloud,Ideia rápida para o site do Beauty Room,sent,
2026-05-14T12:01:06.613727,ChIJ1bvLXXJmIg0Rg-pgV1n5GNA,geral@faustinoeferreira.com,"Ideia rápida para o site do Faustino & Ferreira-sociedade Construções Metálicas, SA",sent,
2026-05-14T12:01:07.383364,ChIJ_327Glj6JA0R5vWrrcG8RNs,info@hmdentalclinics.com,Ideia rápida para o site do Hélder Moura Dental Clinics,sent,
2026-05-14T12:01:08.149842,ChIJMbGtI1I2Iw0RMyUSdUOE1yg,geral@seguris.pt,Ideia rápida para o site do Pjm Seguris Lda.,sent,
2026-05-14T12:01:08.886194,ChIJ4wmGAlU2Iw0RplvgqrzdbOI,viseu@labmedsaude.pt,Ideia rápida para o site do Clínica Viseu | LabMED Saúde,sent,
2026-05-14T12:01:09.672282,ChIJgZ4ntG9zIg0R-fDaS6PummM,info@cepomel.com,Ideia rápida para o site do Centro Polivalente de Medicina e Enfermagem de Leiria (Cepomel),sent,
2026-05-14T12:01:10.638966,ChIJOW-maagLIg0RFuvKpDzD4UE,direccao@clinicamaissaude.pt,Ideia rápida para o site do Clínica + Saúde,sent,
2026-05-14T12:01:11.376314,ChIJxQgSbG5zIg0RfOih7l8z8hk,geral@misericordiadeleiria.pt,Ideia rápida para o site do Santa Casa da Misericórdia de Leiria,sent,
2026-05-14T12:01:12.176382,ChIJodmBxwlzIg0RA1iRxT-h8EI,geral@desaffius.com,Ideia rápida para o site do Desaffius,sent,
2026-05-14T12:01:12.953331,ChIJ-eDIDd5lJA0RYWAd5TpmezY,ideiascomuns@gmail.com,"Ideia rápida para o site do Ideias Comuns, Lda",sent,
2026-05-14T12:01:13.663209,ChIJL2MIOhp7JA0R6sXO6E7s43k,manuelferreirinha_filho@hotmail.com,Ideia rápida para o site do Manuel Ferreirinha Magalhães & Filho Lda,sent,
2026-05-14T12:01:14.440203,ChIJF-2LlmtBGQ0R9b789QHg9qE,geral@carpeak.pt,"Ideia rápida para o site do CAR PEAK, Lda",sent,
2026-05-14T12:01:15.220908,ChIJ28bqWm4CJQ0Rs8fsYKSFhAU,fotovitoria@gmail.com,Ideia rápida para o site do Foto Vitória,sent,
2026-05-14T12:01:15.976283,ChIJU9ZgwkejIw0RIaSlwGHsZeQ,Rui.Borges@goalseek.pt,Ideia rápida para o site do GoalSeek Powered by ProSeek Solutions LDA,sent,
2026-05-14T12:01:16.697671,ChIJwxOnEzTvJA0ReJ-_fe5MKLc,your.email@example.com,Ideia rápida para o site do Bless Dream Festas e Eventos,sent,
2026-05-14T12:01:17.453395,ChIJr6KfbZP_JA0R5H6jMBbBVK4,geral@bloomingskin.pt,Ideia rápida para o site do Blooming Skin Concept,sent,
2026-05-14T12:01:18.237237,ChIJRc-T1qSiIw0Rp8FcrzINNIE,geral@med360.pt,Ideia rápida para o site do med360º - Clinica Dentária e Médica - dentistas- Medicina Dentária- Aveiro - Portugal,sent,
2026-05-14T12:01:18.999498,ChIJwZDomh1DGQ0R02TVd3x8szY,Contato@pinkblack.pt,"Ideia rápida para o site do EDU BARBER CONCEPT. , .PINK & BLACK",sent,
2026-05-14T12:01:19.811220,ChIJ1Svoc9pDGQ0RmN4huduuqnQ,silktouch.pf@gmail.com,Ideia rápida para o site do SilkTouch,sent,
2026-05-14T12:01:20.598902,ChIJCaNIyNH-JA0R89oLHeALTag,orcamentos@velozrotina.com,"Ideia rápida para o site do VelozRotina, Lda",sent,
2026-05-14T12:01:21.343171,ChIJR9tgVAH_JA0RYY6OjWGYk-o,info@granitrans.pt,Ideia rápida para o site do GRANITRANS Braga,sent,
2026-05-14T12:01:22.160947,ChIJz1hfu-f_JA0RVCXBa9Dpqc0,geral@safenor.pt,"Ideia rápida para o site do Safenor - Mediação de Seguros, Lda.",sent,
2026-05-14T12:01:23.010341,ChIJm9HTDkNDGQ0R143SC-wTHNo,hello@s3studios.pt,Ideia rápida para o site do S3 Studios,sent,
2026-05-14T12:01:23.892584,ChIJEcxe7eyzGg0R1_KxuYP7bqM,almabylaura@hotmail.com,Ideia rápida para o site do Day Spa Alma by Laura,sent,
2026-05-14T12:01:24.663452,ChIJJaUWJ8P4JA0RQfZ-vxqJU0c,apoiocliente@fidelidade.pt,Ideia rápida para o site do Fidelidade Loja Braga Celeirós,sent,
2026-05-14T12:01:25.488234,ChIJwStv9kCgIw0R-9JzU6h2zKg,geral@ribeiroescala.pt,Ideia rápida para o site do Ribeiroescala,sent,
2026-05-14T12:01:26.427028,ChIJTYFllW56JA0RuAdOj2BQrPw,info@alcateialab.co,Ideia rápida para o site do Alcateia Design Lda.,sent,
2026-05-14T12:01:27.276983,ChIJ0ZpbAcRSBQ0RxLWq-EhC3es,info@ptxexcellence.com,Ideia rápida para o site do Personal Training Excellence,sent,
2026-05-14T12:01:28.102636,ChIJvepqk6ZDGQ0RnP1wsXJjLk4,geral@clinicamedicadentariaandreabalbino.pt,"Ideia rápida para o site do Medical Dental Clinic Andrea Balbino, Lda.",sent,
2026-05-14T12:01:28.968206,ChIJ_3s-dhNzIg0RMk3k4TR7tGc,consulta@clinicaddinis.com,Ideia rápida para o site do Clínica Dentária Dom Dinis,sent,
2026-05-14T12:01:29.697179,ChIJVfWFFUJzIg0Ryma4qH9rXRY,geral@leirivida.pt,Ideia rápida para o site do Leirivida-care Medical Ltd.,sent,
