city,place_id,name,rating,reviews,lat,lon,keyword,website,phone,address,business_status,types,rating_details,reviews_count_details,price_level,google_maps_url,open_now
Leiria,ChIJwRA-fDBzIg0RSgDEmLdtyN4,Agoranalogic -Oficina Manutenção Reparação Automovel - Elétricista - Mecãnica. Serviços Multimarca,4.8,30.0,39.6936,-8.8071,electrician,,912 008 623,"R. da Malaposta 1 3° Frente, 2410-057 Leiria, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.8,30.0,,https://maps.google.com/?cid=16053201507071557706,True
Leiria,ChIJzYThvSB1Ig0Rq185juyrr74,"VIPLAS - Vitor Manuel Pereira Alberto, Lda",4.6,17.0,39.6936,-8.8071,electrician,,244 769 890,"R. de Leiria 92, 2440-231, Portugal",OPERATIONAL,"electrician,establishment,point_of_interest,store",4.6,17.0,,https://maps.google.com/?cid=13740390020617428907,True
Leiria,ChIJYYkOZvJ1Ig0Rhle1N0B3QeQ,José Luis Sousa Carvalho,1.0,1.0,39.6936,-8.8071,electrician,,916 138 444,"R. do Cruzeiro 5, Sitio Da Torre, Torre, 2440 Batalha, Portugal",OPERATIONAL,"electrician,establishment,point_of_interest",1.0,1.0,,https://maps.google.com/?cid=16447558431830005638,
Leiria,ChIJ-c9475FzIg0Rsi4x8iGu94Y,"Paraisos - Electricidade, Unipessoal, Lda",5.0,1.0,39.7436,-8.7571,electrician,,244 801 489,"Rua Padre José Silva da Sousa 2B, 2410-222 Pousos, Portugal",OPERATIONAL,"electrician,establishment,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=9725433381150338738,
Leiria,ChIJn9P7aWVxIg0R9ELOZIeZpG8,Caxieira,4.5,2.0,39.7436,-8.7571,electrician,,962 749 460,"R. do Campinho, 2420-257 Santa Eufémia, Portugal",OPERATIONAL,"electrician,establishment,point_of_interest",4.5,2.0,,https://maps.google.com/?cid=8044723641181422324,
Leiria,ChIJ2-P2VXZuIg0RZZaaxPi7WgY,Bruno Alexandre Ferreira Fabiao,4.0,1.0,39.7936,-8.7571,electrician,,962 845 520,"R. do Verginho 131, 2415-003 Bidoeira de Cima, Portugal",OPERATIONAL,"electrician,establishment,point_of_interest",4.0,1.0,,https://maps.google.com/?cid=457884989256275557,
Leiria,ChIJOX-avVZzIg0R3YTQ9cFS5JA,"Electrolumen - Comércio e Instalação de Artigos Elétricos, Unipessoal",3.0,1.0,39.7936,-8.7571,electrician,,244 860 450,"2420-500 Santa Eufémia, Portugal",OPERATIONAL,"electrician,establishment,point_of_interest",3.0,1.0,,https://maps.google.com/?cid=10440560829157901533,
Leiria,ChIJQ9n887cLIg0RMkud858oARc,Inbaliz-instalações De Baixa E Alta Tensão Lda.,,,39.6936,-8.8571,electrician,,244 777 575,"EN356 38, 2405-033 Maceira, Portugal",OPERATIONAL,"electrician,establishment,point_of_interest",,,,https://maps.google.com/?cid=1657650805301136178,
Leiria,ChIJQbr24ndzIg0RSeTEZeDEoSQ,"Autospot, Lda.",4.9,11.0,39.7436,-8.8071,mechanic,,915 310 930,"R. da Ferraria, Pte. da Pedra, 2415-178 Regueira de Pontes, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.9,11.0,,https://maps.google.com/?cid=2639607324674942025,True
Leiria,ChIJ8wIrLltzIg0RanBcwa0TH70,Luisantmor,4.7,24.0,39.7436,-8.8071,mechanic,,244 812 130,"R. Casal da Azeiteira pavilhão 6, 2420-337 Santa Eufémia, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.7,24.0,,https://maps.google.com/?cid=13627632634440740970,True
Leiria,ChIJJ3c_tcxzIg0RIhFpQEdbFiw,Fernando Antunes Santos Silva,4.3,8.0,39.7436,-8.8071,mechanic,,244 723 844,"2420-405 Boa Vista, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.3,8.0,,https://maps.google.com/?cid=3176826948737896738,True
Leiria,ChIJT2IjibVzIg0RlYUUxnm07i8,Superpneus - L. Lopes,4.6,60.0,39.7436,-8.8071,mechanic,,244 837 005,"Quinta Pedreiros Lote 11, R. do Alto Vieiro, 2400-822 Leiria, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest,store",4.6,60.0,,https://maps.google.com/?cid=3453896399347025301,True
Leiria,ChIJ29DiPUMNIg0RdnIg-4JU0YM,ImporAmor,4.5,23.0,39.7436,-8.8071,mechanic,,917 327 024,"Rua Padre Joaquim Gonçalves Margalhau 1598 Brejieira, 2400-801 Amor, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.5,23.0,,https://maps.google.com/?cid=9498466010636776054,True
Leiria,ChIJzZhY5C5zIg0Rai4j_d388SA,Hnhauto,,,39.7436,-8.8071,mechanic,,916 880 552,"R. do Arieiro, 2415-315 Leiria, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",,,,https://maps.google.com/?cid=2373956508965875306,True
Leiria,ChIJq6qqqroMIg0RzDCHsFRcLFg,Rota Dos Pneus-comérc. De Pneus E Acessórios Lda.,4.7,101.0,39.7436,-8.8071,mechanic,,966 216 853,"R. Nova 290, Pte. da Pedra, 2415-185 Regueira de Pontes, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest,store",4.7,101.0,,https://maps.google.com/?cid=6353554693121585356,True
Leiria,ChIJgc-PlydyIg0RuaH-UFiJSyw,Pneus Roda - Luis Candido Roda Sousa Jorge,4.9,8.0,39.7436,-8.8071,mechanic,,244 723 161,"R. Nossa Sra. das Dores 185A, 2420 Boa Vista, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest,store",4.9,8.0,,https://maps.google.com/?cid=3191795773331120569,True
Leiria,ChIJLZO-eSZzIg0REKTdOfbQMQE,"Escapes E Reparações De Automóveis Frade, Lda",4.4,93.0,39.7436,-8.8071,mechanic,,244 881 102,"R. da Carreira de Tiro 231, 2415-592 Leiria, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.4,93.0,,https://maps.google.com/?cid=86079623848109072,True
Leiria,ChIJMx3ddKpzIg0RCX5Sb4ZDKDw,St. Camy Oficina Auto,4.5,63.0,39.7436,-8.8071,mechanic,,244 836 235,"Rua Casal Cego 85, 2415-315 Leiria, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.5,63.0,,https://maps.google.com/?cid=4334788886016458249,True
Leiria,ChIJyyxBr5l1Ig0RTwwo3lyZnZo,BOTELHO MOTO,4.0,1.0,39.7436,-8.8071,mechanic,,913 979 738,"R. Forno da Telha, 2410-025 Barreira, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.0,1.0,,https://maps.google.com/?cid=11141229677327682639,True
Leiria,ChIJe6XtJNp1Ig0RPKZC9Ge2Qdo,Truke Popular,5.0,1.0,39.7436,-8.8071,mechanic,,,"2410 Barreira, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=15727051931350378044,
Leiria,ChIJZc1V_0INIg0Rloc4dbcRePg,José Conceição Pedro,4.5,11.0,39.7936,-8.8071,mechanic,,244 840 439,"R. da Lagoinha, 2400-801 Amor, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.5,11.0,,https://maps.google.com/?cid=17904079798254733206,True
Leiria,ChIJI64WE1dzIg0RVCu2vnedIW8,AB AUTO Mecânica Automóvel,4.8,21.0,39.7936,-8.8071,mechanic,,929 414 956,"Beco da Rua da Laranjeira, 2415-147 Regueira de Pontes, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.8,21.0,,https://maps.google.com/?cid=8007854750067731284,True
Leiria,ChIJv2c__E9sIg0Rom9Fj8B527Q,"Conqueiritractores-Com.Ind.Maquinas Agricolas Industriais, Lda.",4.7,13.0,39.7936,-8.8071,mechanic,,244 614 266,"Rua Principal,Nº1581, Conqueiros, Souto da Carpalhosa, 2425-828 Leiria, Portugal",OPERATIONAL,"car_repair,establishment,food,point_of_interest",4.7,13.0,,https://maps.google.com/?cid=13032143814671036322,True
Leiria,ChIJv8h_GtpyIg0RvQIvg9wisQA,Formato Binário,4.7,42.0,39.7936,-8.8071,mechanic,,916 619 804,"Estrada Nacional 109, n° 947, R. Nova 11, Pte. da Pedra, 2415-180 Leiria, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.7,42.0,,https://maps.google.com/?cid=49859401366831805,True
Leiria,ChIJqwjx8791Ig0Rud45nLPxn0E,Miguel Vieira Auto Mecânica,5.0,6.0,39.6936,-8.8071,mechanic,,916 484 581,"R. Principal 26, 2440-037, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",5.0,6.0,,https://maps.google.com/?cid=4728763887484788409,True
Leiria,ChIJmXS3W2R1Ig0RpSH_Lb9DzxU,João Rosa,4.7,18.0,39.6936,-8.8071,mechanic,,244 766 138,"Estr. de Fátima N° 45, Casal do Quinta Batalha, 2440-025 Leiria, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.7,18.0,,https://maps.google.com/?cid=1571549283365101989,True
Leiria,ChIJm4oUkyd1Ig0R0kUz19qKVLs,Rui Manuel Gonçalves de Sousa,5.0,1.0,39.6936,-8.8071,mechanic,,912 589 226,"R. Nossa Sra. de Lurdes Fontes, 2410-850 Cortes, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=13498566655654184402,True
Leiria,ChIJjXf5gWZ1Ig0RLb0U2dRcikw,ELECTROCHOQUE car service,4.8,40.0,39.6936,-8.8071,mechanic,,914 002 584,"R. Casal do Quinta 96, 2440-025 Batalha, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.8,40.0,,https://maps.google.com/?cid=5515322762913430829,True
Leiria,ChIJ8V48cQALIg0R34GFBtX8U5Q,Picasso Oficina Auto,5.0,1.0,39.6936,-8.8071,mechanic,,916 896 767,"EN356 27, 2440 Batalha, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=10688164332547965407,True
Leiria,ChIJ2RMCHFZ1Ig0Ruai-TU_Xqmo,Equação Pneus - O Shopping dos Pneus!,4.8,42.0,39.6936,-8.8071,mechanic,,922 272 081,"R. da Silveira, 2410-495 Leiria, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.8,42.0,,https://maps.google.com/?cid=7686192449667901625,True
Leiria,ChIJpQMRfa4MIg0R8pgyXWXIy5g,João Jesus Bernardes,4.8,5.0,39.6936,-8.8071,mechanic,,244 106 158,"R. da Barcaria 341 315, 2400-441 Leiria, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.8,5.0,,https://maps.google.com/?cid=11010114051718158578,True
Leiria,ChIJVx1PBih1Ig0RwlgqCCb0qd8,Isabel Silva,4.6,11.0,39.6936,-8.8071,mechanic,,962 431 347,"Quinta do Retiro 210, 2410-251 Barreira, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.6,11.0,,https://maps.google.com/?cid=16116681185704958146,True
Leiria,ChIJQ6YIXAALIg0Ry1vn0BHk-Bw,Jose lourenco,5.0,1.0,39.6936,-8.8071,mechanic,,,"Estr. da Boutaca 4, 2440 Batalha, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=2087669192456625099,
Leiria,ChIJG4mbHPZ0Ig0RNZWLOqEadpw,"Botequim Pneus, Lda",4.8,46.0,39.6936,-8.8071,mechanic,,916 740 076,"Av. do Lis 19A, 2410-501 Cortes, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest,store",4.8,46.0,,https://maps.google.com/?cid=11274227996942898485,True
Leiria,ChIJNYzkxqt2Ig0RU4Hhw3mvrog,Serviauto,4.8,25.0,39.7436,-8.7571,mechanic,,962 772 675,"N113 90, 2410-252 Leiria, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.8,25.0,,https://maps.google.com/?cid=9849002372618092883,True
Leiria,ChIJeVCKy-53Ig0Rv92p0DauVsY,"José Luis Brites, LDA",4.7,48.0,39.7436,-8.7571,mechanic,,244 745 475,"Rua do Cadaval Nº50, 2420-025 Arrabal, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.7,48.0,,https://maps.google.com/?cid=14291802017959108031,True
Leiria,ChIJyxHVyvoNIg0RWJV7jsyTh6E,Vitor Escapes,4.6,20.0,39.7436,-8.8571,mechanic,,,"R. Jornal do Correio 6, 2430-108 Marinha Grande, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.6,20.0,,https://maps.google.com/?cid=11639434268735411544,
Leiria,ChIJMbhXy0BzIg0REZ_ymc6usVM,"José Maria Sousa Rodrigues, Lda.",4.8,15.0,39.7436,-8.8571,mechanic,,244 775 025,"Estr. da M.nha Grande 17, 2405, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.8,15.0,,https://maps.google.com/?cid=6030793578395115281,True
Leiria,ChIJQ9n887cLIg0RnjIwSLQjbNQ,Auto Sousa,4.8,16.0,39.7436,-8.8571,mechanic,,244 871 248,"Tv. da Malva, 2405-011 Cavalinhos, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.8,16.0,,https://maps.google.com/?cid=15306648490737676958,True
Leiria,ChIJp_Z3OyNuIg0R-0vaAs4oCR4,"João Padeiro, Unipessoal Lda ( A Oficina",4.9,26.0,39.7936,-8.7571,mechanic,,244 724 201,"R. da Lagoa N.43, 2420-195, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.9,26.0,,https://maps.google.com/?cid=2164305961204468731,True
Leiria,ChIJ1cvMHThuIg0RpcoQ8zGGfkg,Fernando Areia Lda,4.7,18.0,39.7936,-8.7571,mechanic,,236 948 443,"3105 Meirinhas, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.7,18.0,,https://maps.google.com/?cid=5223760166885837477,True
Leiria,ChIJyU97FwALIg0RsllbCSU-j9w,Samuca Garage,5.0,4.0,39.6936,-8.8571,mechanic,,,"EN356 52D, 2405-033 Maceira, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",5.0,4.0,,https://maps.google.com/?cid=15892989938805463474,True
Leiria,ChIJB-N-qroLIg0Rm3P4RvumcIE,Fernando Monteiro - Rep. Bombas Injectoras e Turbos,4.8,22.0,39.6936,-8.8571,mechanic,,244 772 599,"R. Principal 3A, 2405-033, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.8,22.0,,https://maps.google.com/?cid=9327138426441986971,True
Leiria,ChIJa33ArSgLIg0RA8FRbB4PEuI,"Maquitrucks, Unip. LDA",4.9,12.0,39.6936,-8.8571,mechanic,,244 766 074,"R. Dona Maria II, 2440-474 Batalha, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.9,12.0,,https://maps.google.com/?cid=16290099425493238019,True
Leiria,ChIJ3YqabTZ1Ig0R6ZU93NLAdV4,"POUSOSOLDA,LDA",4.9,8.0,39.7436,-8.8071,locksmith,,244 101 729,"Tv. Florbela Espanca 50-154, 2410-311 Leiria, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",4.9,8.0,,https://maps.google.com/?cid=6806558423711061481,True
Leiria,ChIJQaGrtsxzIg0RWBPbNgsgonw,Amílcar Ferreira Lagoa,5.0,1.0,39.7436,-8.8071,locksmith,,244 723 101,"R. do Poceirão 20, 2420-403 Boa Vista, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=8980775839467246424,
Leiria,ChIJM6Ct-nV1Ig0R5v13G_0V7NE,A forja do Luís Rosa,,,39.7436,-8.8071,locksmith,,966 920 876,"Travessa Casal Serafim Vieira, 2415-648 Leiria, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",,,,https://maps.google.com/?cid=15126489425262411238,True
Leiria,ChIJNR9nJu50Ig0RZsVFtNMOYSI,"Ferrolis - Serralharia Do Lis, Lda",4.0,8.0,39.7436,-8.8071,locksmith,,244 891 808,"Quinta Do Retiro, Barreira, Leiria, 2410 Barreira, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",4.0,8.0,,https://maps.google.com/?cid=2477277572455843174,
Leiria,ChIJPVKoWKZzIg0RvzQagPW5jZM,Locksmith Service,,,39.7436,-8.8071,locksmith,,244 856 561,"R. dos Costas Lote 4 Loja 1 - R/C, 2415-567 Leiria, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",,,,https://maps.google.com/?cid=10632358759358936255,
Leiria,ChIJTyl2TBNzIg0R4qkXkAUDii4,"Gradometal Serralharia Civil, Lda",,,39.7436,-8.8071,locksmith,,249 550 044,"Lugar Da Avanteira, Avanteira, Leiria, 2400-441 Leiria, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",,,,https://maps.google.com/?cid=3353496194957945314,
Leiria,ChIJ-y_rIFsTIg0Rg4oRC_-Ir5s,M.C.Basculantes,4.4,15.0,39.7936,-8.8071,locksmith,,966 897 409,"R. Trás das Eiras 8, 2425-785 Leiria, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",4.4,15.0,,https://maps.google.com/?cid=11218335825786931843,True
Leiria,ChIJPc-lFu1tIg0RmM5BYLgm0O8,Acessus lda - Serralharia Civil,,,39.7936,-8.8071,locksmith,,967 790 996,"R. da Moita 175, 2425-846, Portugal",OPERATIONAL,"establishment,general_contractor,locksmith,point_of_interest",,,,https://maps.google.com/?cid=17280354343551356568,True
Leiria,ChIJZ4JJKwBzIg0RQrIi9V-r1yg,António Manuel Bernardes Gaspar Unipessoal lda,,,39.7936,-8.8071,locksmith,,,"Tv. do Sobral 1, Figueiras, Milagres, 2415-017 Leiria, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",,,,https://maps.google.com/?cid=2943009310132843074,
Leiria,ChIJoxMNj01tIg0RjzAeL3J09OM,Didps-serralharia Civil Lda,,,39.7936,-8.8071,locksmith,,,"2425 Ortigosa, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",,,,https://maps.google.com/?cid=16425881774692642959,
Leiria,ChIJHdmPVxkLIg0RmOyZyMbJ62c,LSB Lda,5.0,1.0,39.6936,-8.8071,locksmith,,912 213 386,"Zona industrial da Jardoeira, Estr. Dona Maria II - B, 2440-386 Batalha, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=7488300661039819928,
Leiria,ChIJnTdKXUp1Ig0R6II2Qima1kQ,Fernando Carreira Pereira,,,39.6936,-8.8071,locksmith,,244 768 388,"Estrada Nacional 356, Batalha, Leiria, 2440 Batalha, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",,,,https://maps.google.com/?cid=4960321541590385384,
Leiria,ChIJ_U5dvlF3Ig0RyP_kBUwTjo4,Leiriagoinox lda,5.0,1.0,39.7436,-8.7571,locksmith,,932 424 340,"Rua da Esperança, Outeiro de Caldelas 25, 2420-123 Caranguejeira, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=10272169017316016072,True
Leiria,ChIJ0an6-Sp3Ig0RbAD-KIYoaB8,A J Carreira-serralharia Lda.,4.0,3.0,39.7436,-8.7571,locksmith,,244 733 131,"R. Carlos J. Moreira 98, 2420-166 Caranguejeira, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",4.0,3.0,,https://maps.google.com/?cid=2263103369432137836,
Leiria,ChIJ711jHSlxIg0RYeMbsxj-6rs,Serralharia Gaio Unipessoal Lda,4.3,4.0,39.7436,-8.7571,locksmith,,244 732 662,"R. da Aboleira nº 26, 2420-126 Caranguejeira, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",4.3,4.0,,https://maps.google.com/?cid=13540914611680437089,
Leiria,ChIJnV9DyIQOIg0RNKowdujQURI,ALG Automatismos,4.8,12.0,39.7436,-8.8571,locksmith,,244 502 047,"R. Jornal da M.nha Grande 5, 2430-111 Marinha Grande, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",4.8,12.0,,https://maps.google.com/?cid=1320065862630156852,True
Leiria,ChIJG_eg5kMLIg0R0weDMnKaJFE,Pilares Nómadas – Serralharia Civil Unipessoal Lda,4.7,6.0,39.7436,-8.8571,locksmith,,912 118 588,"R. de São Pedro 2 A, 2405-011 Cavalinhos, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",4.7,6.0,,https://maps.google.com/?cid=5846968031498143699,True
Leiria,ChIJjVpzQ4QOIg0RY9OmBx8hHuE,Manuel Jose Almeida Janeiro,5.0,1.0,39.7436,-8.8571,locksmith,,244 561 993,"R. da Alegria 7, 2430-438 Marinha Grande, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=16221439324991181667,
Leiria,ChIJ54F1d4UNIg0Rh5Ki4tLV1es,Planifer Lda,,,39.7436,-8.8571,locksmith,,913 716 120,"Estrada Nacional 242 Albergaria Charneca, 2400-016 Leiria, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",,,,https://maps.google.com/?cid=16993723870674588295,True
Leiria,ChIJE2K6C-8LIg0Rmn722LceyWs,A. S. Clérigo - Serralharia Civil Lda,4.0,2.0,39.7436,-8.8571,locksmith,,244 777 414,"R. da Arroteia 5, 2405-032, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",4.0,2.0,,https://maps.google.com/?cid=7766772807345012378,
Leiria,ChIJu_qahYcNIg0R91NDA4elqNU,José Pedro Passagem,4.5,2.0,39.7436,-8.8571,locksmith,,244 841 414,"R. Direita de Casal Novo 88, 2400 Amor, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",4.5,2.0,,https://maps.google.com/?cid=15395737325459952631,
Leiria,ChIJl3mXJHELIg0R4Ug7LR1k0k8,Fernando Lopes Vieira,,,39.7436,-8.8571,locksmith,,244 826 098,"R. de São Pedro 2, 2405-033 Cavalinhos, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",,,,https://maps.google.com/?cid=5751769750581233889,
Leiria,ChIJKayyybhyIg0RxYthIopk6uQ,"Serchãs - Serralharia De Chãs, Lda",,,39.7436,-8.8571,locksmith,,244 841 368,"2415-149 Regueira de Pontes, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",,,,https://maps.google.com/?cid=16495107129642945477,
Leiria,ChIJ0eJVf29zIg0R7j5dcKqRrgs,Ricardo Tavares Construções,5.0,1.0,39.7436,-8.8071,construction,,964 495 865,"2400-137 Leiria, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=841770341580488430,True
Leiria,ChIJ86DaHwB1Ig0RcKvEpXd3Q7o,"COFRAL, Construçoes Francisco Ribeiro",4.5,2.0,39.7436,-8.8071,construction,,,"R. do Areeiro 601, 2410 Barreira, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",4.5,2.0,,https://maps.google.com/?cid=13421702670260153200,True
Leiria,ChIJ2S9pe2JzIg0ReOwMy8j43x0,DRgroup Construções,5.0,3.0,39.7436,-8.8071,construction,,919 520 294,"R. dos Romeiros, 2400 Leiria, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",5.0,3.0,,https://maps.google.com/?cid=2152712688190155896,True
Leiria,ChIJgSQdpfdzIg0RkDU8ihC7p7c,Mãos à Obra Viana,5.0,10.0,39.7436,-8.8071,construction,,911 111 654,"Canto da Rua Principal 6, 2410-014 Leiria, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",5.0,10.0,,https://maps.google.com/?cid=13233751709764564368,True
Leiria,ChIJJyeUXIl0Ig0Ro-6hCjvIyVU,"Construções Jaime Pereira Marques, Lda.",5.0,1.0,39.7436,-8.8071,construction,,244 827 088,"2410 Barreira, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=6181692119449726627,
Leiria,ChIJlVMXKcl0Ig0RsuKPVXV9Q6o,Betonit - Engenharia e Construções,4.0,9.0,39.7436,-8.8071,construction,,244 833 693,"IC2, 2400-827 Leiria, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",4.0,9.0,,https://maps.google.com/?cid=12268787752787501746,True
Leiria,ChIJvXHNZhpyIg0RaNXwvyTazaU,Luis Lopes Vieira Construções LDA,5.0,1.0,39.7936,-8.8071,construction,,964 633 819,"R. do Sobral 45, 2415-019 Milagres, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=11947445237857703272,True
Leiria,ChIJz6TLQlNtIg0RAo7XClc19nU,Vrosil-construção Civil Lda,4.7,3.0,39.7936,-8.8071,construction,,244 613 490,"R. da Pedreira, 2425 Ribeira de Aves, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",4.7,3.0,,https://maps.google.com/?cid=8500039994668715522,
Leiria,ChIJNaLMwglzIg0RmFPbu10m8os,"Ladrival-Pavimentos & Construção Civil, Lda.",5.0,1.0,39.7936,-8.8071,construction,,244 855 740,"Tv. Olival da Fonte 100, 2415-384 Leiria, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=10084164699661489048,True
Leiria,ChIJx8p1TxwNIg0RlxnlqJWfg4w,Penta Engenharia Lda,5.0,1.0,39.7436,-8.8571,construction,,,"R. da Indústria Metalúrgica 643, 2430-528 Marinha Grande, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=10125111852391537047,True
Leiria,ChIJ2aYQK0gKIg0RpakmWutwlE0,Virgílio Sousa Leal,4.5,6.0,39.7436,-8.8571,construction,,244 871 723,"R. Central 75, 2405-033, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",4.5,6.0,,https://maps.google.com/?cid=5590217193605736869,
Leiria,ChIJ3fqnks50Ig0RcGn31cSCsDY,Manuel Da Conceição Antunes,4.0,1.0,39.7436,-8.8571,construction,,244 891 657,"Estrada Nacional 1, S/n, Vale Gracioso, Leiria, 2400-431 Leiria, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",4.0,1.0,,https://maps.google.com/?cid=3940793455864146288,
Leiria,ChIJzQus55VzIg0R3-zawmvDONk,PROFIZOLA IMPERMEABILIZAÇÕES,5.0,1.0,39.7436,-8.8571,construction,,244 835 664,"R. de São Miguel n° 90, Pte. da Pedra, 2415-187 Regueira de Pontes, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=15652475372524203231,True
Leiria,ChIJ9bBTcbxzIg0RREF9FjKvC1Y,"J.A.F. Gameiro, Lda.",4.3,7.0,39.7936,-8.7571,construction,,244 801 956,"R. da Hortinha 7, 2410-014 Leiria, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",4.3,7.0,,https://maps.google.com/?cid=6200241941666152772,True
Leiria,ChIJLdhsvLFzIg0R15lnsQIxrMs,Modern Buiding Concept,,,39.7936,-8.7571,construction,,919 812 352,"2415-471 Leiria, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",,,,https://maps.google.com/?cid=14676159173329656279,True
Leiria,ChIJlwyZp9BzIg0REWz-QRbgsgg,FRASIMETAL,4.7,3.0,39.7936,-8.7571,construction,,,"2415 Leiria, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",4.7,3.0,,https://maps.google.com/?cid=626809684359015441,
Leiria,ChIJ4b5XRXVtIg0RTiJm_NVw7us,"Dionisio & Santos, Lda",3.5,2.0,39.7936,-8.7571,construction,,965 016 242,"Rua Brejo, 38, São Miguel, Leiria, 2425-808, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",3.5,2.0,,https://maps.google.com/?cid=17000649707735097934,True
